stop_pattern_id,stop_id,stop_sequence,timepoint
746_1,4453,23,0
746_1,4452,24,0
746_1,4451,25,0
746_1,4450,26,0
746_1,4449,27,0
746_1,4448,28,0
746_1,4447,29,0
746_1,4406,30,0
746_1,4405,31,0
746_1,4404,32,0
746_1,4403,33,0
746_1,4402,34,0
746_1,5486,35,0
746_1,5488,36,0
746_1,5490,37,0
746_1,5492,38,0
746_1,5494,39,0
746_1,5496,40,0
746_1,5498,41,0
746_1,5499,42,0
746_1,5098,43,0
746_1,6012,44,0
746_1,6013,45,0
746_1,6010,46,1
746_1,6553,47,1
746_0,6011,0,1
746_0,7013,1,0
746_0,7012,2,0
746_0,6509,3,0
746_0,5018,4,0
746_0,5020,5,0
746_0,5022,6,0
746_0,5024,7,0
746_0,5025,8,0
746_0,5026,9,0
746_0,5401,10,0
746_0,5402,11,0
746_0,5404,12,0
746_0,5405,13,0
746_0,5406,14,0
746_0,5407,15,0
746_0,5408,16,0
746_0,5409,17,0
746_0,5410,18,0
746_0,5411,19,0
746_0,5412,20,0
746_0,5413,21,0
746_0,5414,22,0
746_0,5415,23,0
746_0,5416,24,0
746_0,5417,25,0
746_0,5418,26,0
746_0,5419,27,0
746_0,5420,28,0
746_0,5421,29,0
746_0,5422,30,0
746_0,5423,31,0
746_0,5424,32,0
746_0,5425,33,0
746_0,5426,34,0
746_0,5427,35,0
746_0,5428,36,0
746_0,5429,37,0
746_0,5430,38,0
746_0,5431,39,0
746_0,5432,40,0
746_0,5433,41,0
746_0,3258,42,1
916_0,8546,0,1
916_0,8569,1,0
916_0,8568,2,0
916_0,8467,3,0
916_0,8429,4,0
916_0,8423,5,0
916_0,8422,6,0
916_0,8420,7,0
916_0,8419,8,0
916_0,8418,9,0
916_0,8417,10,0
916_0,8416,11,0
916_0,9498,12,0
916_0,8414,13,0
916_0,8413,14,0
916_0,8410,15,0
916_0,8409,16,0
916_0,9401,17,0
916_0,9402,18,0
916_0,9403,19,0
916_0,9404,20,0
916_0,9405,21,0
916_0,9406,22,0
916_0,9407,23,0
916_0,9408,24,0
916_0,9409,25,1
220_0,2130,0,1
220_0,2132,1,0
220_0,2134,2,0
220_0,2136,3,0
220_0,2140,4,0
220_0,2142,5,1
220_0,2144,6,0
220_0,2146,7,0
220_0,2148,8,0
220_0,2150,9,1
220_0,2152,10,0
220_0,2154,11,0
220_0,2156,12,0
220_0,2158,13,0
220_0,2160,14,0
220_0,2162,15,0
220_0,2164,16,1
220_0,2166,17,0
220_0,2168,18,0
220_0,2170,19,0
220_0,2172,20,0
220_0,2174,21,0
220_0,2176,22,0
220_0,2178,23,0
220_0,2005,24,0
220_0,2001,25,1
220_0,2011,26,0
220_0,2006,27,0
220_0,2008,28,1
220_0,3938,29,1
220_0,2012,30,0
220_0,2014,31,1
220_0,2801,32,0
220_0,2814,33,0
220_0,2816,34,0
220_0,2900,35,0
220_0,2902,36,0
220_0,2904,37,0
220_0,2906,38,0
220_0,2908,39,0
220_0,2910,40,0
220_0,2911,41,0
220_0,2841,42,1
220_0,2845,43,0
220_0,2844,44,0
220_0,2846,45,0
220_0,2848,46,0
220_0,2850,47,0
220_0,2852,48,0
220_0,2854,49,0
220_0,2856,50,0
220_0,2858,51,0
220_0,2860,52,0
220_0,2862,53,1
220_1,2821,0,1
220_1,2822,1,0
220_1,2824,2,0
220_1,2826,3,0
220_1,2828,4,0
220_1,2830,5,0
220_1,2832,6,0
220_1,2834,7,0
220_1,2836,8,0
220_1,2838,9,0
220_1,2840,10,0
220_1,2842,11,1
220_1,2913,12,0
220_1,2950,13,0
220_1,2952,14,0
220_1,2954,15,0
220_1,2956,16,0
220_1,2958,17,0
220_1,2866,18,0
220_1,2871,19,0
220_1,2873,20,0
220_1,2022,21,1
220_1,2026,22,0
220_1,2028,23,1
220_1,2030,24,0
220_1,2003,25,1
220_1,2011,26,0
220_1,2100,27,0
220_1,2102,28,0
220_1,2104,29,0
220_1,2105,30,0
220_1,2106,31,0
220_1,2108,32,0
220_1,2110,33,0
220_1,2112,34,1
220_1,2114,35,0
220_1,2116,36,0
220_1,2118,37,0
220_1,2120,38,0
220_1,2122,39,0
220_1,2124,40,1
220_1,2125,41,0
220_1,2126,42,0
220_1,2128,43,0
220_1,2130,44,1
220_1,2132,45,0
220_1,2134,46,0
220_1,2136,47,0
220_1,2140,48,0
220_1,2142,49,1
220_1,2780,50,0
220_1,2783,51,0
220_1,2031,52,1
625_0,5112,0,1
625_0,4113,1,1
625_0,5102,2,1
625_0,6708,3,0
625_0,6710,4,0
625_0,6711,5,0
625_0,6712,6,0
625_0,6713,7,0
625_0,6714,8,0
625_0,6715,9,0
625_0,6716,10,0
625_0,6718,11,0
625_0,6719,12,0
625_0,6761,13,0
625_0,6762,14,0
625_0,6763,15,0
625_0,6764,16,0
625_0,6765,17,0
625_0,6766,18,0
625_0,6767,19,0
625_0,6768,20,0
625_0,6769,21,0
625_0,6770,22,0
625_0,6771,23,0
625_0,6772,24,0
625_0,6773,25,0
625_0,7774,26,1
648_0,3808,0,1
648_0,3000,1,0
648_0,3200,2,0
648_0,3202,3,0
648_0,3204,4,0
648_0,3206,5,0
648_0,3208,6,0
648_0,3210,7,0
648_0,3212,8,0
648_0,3214,9,0
648_0,3216,10,0
648_0,3218,11,0
648_0,3220,12,0
648_0,3222,13,0
648_0,3224,14,0
648_0,3226,15,0
648_0,3228,16,0
648_0,3230,17,0
648_0,3232,18,0
648_0,3234,19,0
648_0,3236,20,1
N6_0,5000,0,1
N6_0,5002,1,0
N6_0,5515,2,1
N6_0,5006,3,0
N6_0,5008,4,0
N6_0,5010,5,0
N6_0,5012,6,0
N6_0,5014,7,0
N6_0,5016,8,0
N6_0,5018,9,0
N6_0,5020,10,0
N6_0,5022,11,0
N6_0,5024,12,0
N6_0,5025,13,0
N6_0,5026,14,0
N6_0,5028,15,0
N6_0,3260,16,0
N6_0,3262,17,0
N6_0,3264,18,0
N6_0,3266,19,0
N6_0,3910,20,0
N6_0,3911,21,0
N6_0,3912,22,0
N6_0,3914,23,0
N6_0,3916,24,0
N6_0,3918,25,0
N6_0,3920,26,0
N6_0,3922,27,0
N6_0,3930,28,0
N6_0,3932,29,0
N6_0,3936,30,0
N6_0,2001,31,1
N6_0,2006,32,0
N6_0,2008,33,0
N6_0,2800,34,0
N6_0,2802,35,0
N6_0,2804,36,0
N6_0,2806,37,0
N6_0,2808,38,0
N6_0,2810,39,0
N6_0,2812,40,0
N6_0,2814,41,0
N6_0,2816,42,0
N6_0,2906,43,0
N6_0,2832,44,0
N6_0,2834,45,0
N6_0,2836,46,0
N6_0,2838,47,0
N6_0,2912,48,0
N6_0,2956,49,0
N6_0,2958,50,0
N6_0,2100,51,0
N6_0,2102,52,0
N6_0,2104,53,0
N6_0,2105,54,0
N6_0,2106,55,0
N6_0,2108,56,0
N6_0,2110,57,0
N6_0,2112,58,0
N6_0,2114,59,0
N6_0,2116,60,0
N6_0,2111,61,0
N6_0,2118,62,0
N6_0,2120,63,0
N6_0,2122,64,0
N6_0,2124,65,0
N6_0,2125,66,0
N6_0,2126,67,0
N6_0,2128,68,0
N6_0,2130,69,0
N6_0,2132,70,0
N6_0,2134,71,0
N6_0,2136,72,0
N6_0,2140,73,0
N6_0,2780,74,0
N6_0,2500,75,0
N6_0,2502,76,0
N6_0,2504,77,0
N6_0,2506,78,0
N6_0,2508,79,0
N6_0,2510,80,0
N6_0,2512,81,0
N6_0,2514,82,0
N6_0,2516,83,0
N6_0,2518,84,0
N6_0,2520,85,0
N6_0,2522,86,0
N6_0,2524,87,0
N6_0,2526,88,0
N6_0,2528,89,0
N6_0,2530,90,0
N6_0,2710,91,0
N6_0,2712,92,0
N6_0,2714,93,0
N6_0,2716,94,0
N6_0,2718,95,0
N6_0,2720,96,0
N6_0,2722,97,0
N6_0,2724,98,0
N6_0,2726,99,0
N6_0,2728,100,0
N6_0,2730,101,0
N6_0,2732,102,0
N6_0,2734,103,0
N6_0,2736,104,0
N6_0,2737,105,1
N6_0,2604,106,0
N6_0,2521,107,0
N6_0,2523,108,0
N6_0,2533,109,1
530_0,1490,0,1
530_0,1001,1,1
530_0,1003,2,1
530_0,1062,3,0
530_0,1064,4,0
530_0,1068,5,1
760_0,6020,0,1
760_0,6030,1,0
760_0,6031,2,0
760_0,6032,3,0
760_0,6033,4,0
760_0,6034,5,0
760_0,6089,6,0
760_0,6301,7,0
760_0,7310,8,1
760_0,6304,9,0
760_0,6303,10,0
760_0,6092,11,0
760_0,6093,12,0
760_0,6094,13,0
760_0,6095,14,0
760_0,6096,15,0
760_0,6097,16,0
760_0,6098,17,0
760_0,6099,18,0
760_0,7099,19,0
760_0,7098,20,0
760_0,7097,21,0
760_0,7096,22,0
760_0,7298,23,0
760_0,7297,24,0
760_0,7296,25,0
760_0,7295,26,0
760_0,7294,27,0
760_0,7293,28,0
760_0,7292,29,0
760_0,7291,30,0
760_0,7290,31,0
760_0,7289,32,0
760_0,7288,33,0
760_0,7287,34,0
760_0,7285,35,0
760_0,7284,36,0
760_0,7283,37,0
760_0,7282,38,0
760_0,7281,39,0
760_0,7036,40,1
828_0,9298,0,1
828_0,9361,1,0
828_0,9303,2,0
828_0,9305,3,0
828_0,9306,4,0
828_0,9308,5,0
828_0,9309,6,0
828_0,9310,7,0
828_0,9312,8,0
828_0,9313,9,0
828_0,9314,10,0
828_0,9315,11,0
828_0,9316,12,0
828_0,9368,13,0
828_0,8365,14,0
828_0,8364,15,0
828_0,8329,16,0
828_0,8328,17,0
828_0,8327,18,0
828_0,8326,19,0
828_0,8325,20,0
828_0,8324,21,0
828_0,8323,22,0
828_0,8322,23,0
828_0,8321,24,0
828_0,9377,25,0
828_0,9369,26,0
828_0,9370,27,0
828_0,9371,28,0
828_0,9372,29,0
828_0,9373,30,0
828_0,9374,31,0
828_0,9375,32,0
828_0,9376,33,0
828_0,8377,34,1
12_1,7099,0,1
12_1,7098,1,0
12_1,7097,2,0
12_1,7096,3,0
12_1,7095,4,0
12_1,7094,5,0
12_1,7093,6,0
12_1,7092,7,0
12_1,7303,8,0
12_1,7304,9,0
12_1,7294,10,0
12_1,7300,11,0
12_1,7301,12,0
12_1,7089,13,0
12_1,7088,14,0
12_1,7087,15,0
12_1,7083,16,1
12_1,7080,17,0
12_1,7028,18,0
12_1,7027,19,0
12_1,7026,20,1
12_1,7025,21,0
12_1,7024,22,0
12_1,7023,23,0
12_1,7022,24,0
12_1,7021,25,0
12_1,7020,26,0
12_1,7019,27,0
12_1,7018,28,0
12_1,7017,29,1
12_1,7016,30,0
12_1,7015,31,0
12_1,7014,32,0
12_1,7013,33,0
12_1,7012,34,0
12_1,5000,35,1
12_1,5002,36,0
12_1,5515,37,0
12_1,5006,38,0
12_1,5008,39,0
12_1,5010,40,0
12_1,5012,41,0
12_1,5011,42,0
12_1,5016,43,1
866_1,8921,0,1
866_1,8920,1,0
866_1,8919,2,0
866_1,8918,3,0
866_1,9912,4,0
866_1,9913,5,0
866_1,9915,6,0
866_1,9916,7,0
866_1,9917,8,0
866_1,8911,9,0
866_1,8910,10,0
866_1,8909,11,0
866_1,8908,12,0
866_1,8907,13,0
866_1,8905,14,0
866_1,8904,15,0
866_1,8903,16,0
866_1,8902,17,0
866_1,8901,18,0
866_1,8748,19,0
866_1,8147,20,0
866_1,8146,21,0
866_1,9157,22,0
866_1,9158,23,0
866_1,9199,24,1
866_1,9197,25,1
866_1,9132,26,0
866_1,9135,27,0
866_1,9136,28,1
12_0,5500,0,1
12_0,5502,1,0
12_0,5506,2,0
12_0,5508,3,0
12_0,5510,4,0
12_0,5513,5,0
12_0,5514,6,0
12_0,5516,7,1
12_0,6012,8,0
12_0,6013,9,0
12_0,6014,10,0
12_0,6015,11,0
12_0,6016,12,0
12_0,6055,13,1
12_0,6019,14,0
12_0,6021,15,0
12_0,6022,16,0
12_0,6023,17,0
12_0,6024,18,0
12_0,6025,19,0
12_0,6026,20,0
12_0,6224,21,1
12_0,6027,22,0
12_0,6028,23,0
12_0,6080,24,0
12_0,6081,25,1
12_0,6087,26,0
12_0,6088,27,0
12_0,6089,28,0
12_0,6301,29,0
12_0,7310,30,0
12_0,6302,31,0
12_0,6304,32,0
12_0,6303,33,0
12_0,6092,34,0
12_0,6093,35,0
12_0,6094,36,0
12_0,6095,37,0
12_0,6096,38,0
12_0,6097,39,0
12_0,6098,40,0
12_0,6099,41,0
12_0,7099,42,1
843_0,8161,0,1
843_0,8152,1,1
843_0,9135,2,0
843_0,9136,3,1
843_0,8159,4,1
843_0,8158,5,0
843_0,8156,6,1
843_0,9163,7,0
843_0,9164,8,0
843_0,9165,9,0
843_0,8136,10,0
843_0,8135,11,0
843_0,9118,12,0
843_0,9121,13,0
843_0,9122,14,0
843_0,9223,15,0
843_0,9224,16,0
843_0,9225,17,0
843_0,9226,18,0
843_0,9227,19,0
843_0,9208,20,0
843_0,9210,21,0
843_0,9211,22,0
843_0,9212,23,0
843_0,9213,24,0
843_0,9214,25,0
843_0,9215,26,0
843_0,9216,27,0
843_0,9217,28,0
843_0,9218,29,0
843_0,9219,30,1
530_1,1068,0,1
530_1,1070,1,0
530_1,1072,2,0
530_1,1000,3,1
530_1,1490,4,1
866_0,9199,0,1
866_0,9197,1,1
866_0,8157,2,0
866_0,9146,3,0
866_0,9147,4,0
866_0,9748,5,0
866_0,9901,6,0
866_0,9902,7,0
866_0,9903,8,0
866_0,9904,9,0
866_0,9905,10,0
866_0,9906,11,0
866_0,9907,12,0
866_0,9908,13,0
866_0,9909,14,0
866_0,9910,15,0
866_0,9911,16,0
866_0,9912,17,0
866_0,9913,18,0
866_0,9915,19,0
866_0,9916,20,0
866_0,9917,21,0
866_0,9918,22,0
866_0,9919,23,0
866_0,9920,24,0
866_0,8921,25,1
112_0,9560,0,1
112_0,8579,1,1
112_0,8576,2,0
112_0,9538,3,0
112_0,9539,4,0
112_0,9583,5,0
112_0,9584,6,0
112_0,9585,7,0
112_0,9586,8,0
112_0,9587,9,0
112_0,9688,10,0
112_0,9689,11,0
112_0,9611,12,0
112_0,9612,13,0
112_0,9613,14,0
112_0,9614,15,0
112_0,9615,16,1
112_0,9621,17,0
112_0,9622,18,0
112_0,9623,19,0
112_0,9624,20,0
112_0,9625,21,0
112_0,9626,22,0
112_0,9627,23,1
768_1,4936,0,1
768_1,4935,1,0
768_1,4934,2,0
768_1,4932,3,0
768_1,4931,4,0
768_1,4930,5,0
768_1,4929,6,0
768_1,4928,7,0
768_1,4927,8,0
768_1,4926,9,0
768_1,4925,10,0
768_1,4924,11,0
768_1,4923,12,0
768_1,4922,13,0
768_1,4921,14,0
768_1,4320,15,0
768_1,4319,16,0
768_1,4918,17,0
768_1,4917,18,0
768_1,4916,19,0
768_1,4915,20,0
768_1,6906,21,0
768_1,6908,22,0
768_1,6909,23,0
768_1,6013,24,0
768_1,6010,25,1
768_1,6553,26,1
768_1,6018,27,1
35_0,5500,0,1
35_0,5502,1,0
35_0,5506,2,0
35_0,5508,3,0
35_0,5510,4,0
35_0,5513,5,0
35_0,5514,6,0
35_0,5516,7,1
35_0,6212,8,0
35_0,6213,9,0
35_0,6214,10,0
35_0,6215,11,0
35_0,6216,12,0
35_0,6217,13,1
35_0,6557,14,0
35_0,6558,15,0
35_0,6559,16,0
35_0,6530,17,1
35_0,6531,18,0
35_0,6532,19,0
35_0,6533,20,0
35_0,6534,21,1
32x_1,7163,0,1
32x_1,7162,1,0
32x_1,7161,2,0
32x_1,7160,3,0
32x_1,7158,4,1
32x_1,7134,5,0
32x_1,7133,6,0
32x_1,7132,7,0
32x_1,7131,8,0
32x_1,7129,9,0
32x_1,7128,10,0
32x_1,7126,11,0
32x_1,7125,12,0
32x_1,7424,13,0
32x_1,7418,14,0
32x_1,7417,15,0
32x_1,5000,16,1
32x_1,5002,17,0
32x_1,5515,18,0
32x_1,5006,19,0
32x_1,5008,20,0
32x_1,5010,21,0
32x_1,5012,22,0
32x_1,5011,23,0
32x_1,5111,24,0
32x_1,5112,25,0
32x_1,5113,26,1
35_1,7557,0,1
35_1,6557,1,0
35_1,6558,2,0
35_1,6559,3,0
35_1,6530,4,1
35_1,6531,5,0
35_1,6532,6,0
35_1,6533,7,0
35_1,6534,8,0
35_1,7217,9,1
35_1,7216,10,0
35_1,7215,11,0
35_1,7214,12,0
35_1,7213,13,0
35_1,7212,14,0
35_1,5000,15,1
35_1,5002,16,0
35_1,5515,17,0
35_1,5006,18,0
35_1,5008,19,0
35_1,5010,20,0
35_1,5012,21,0
35_1,5011,22,0
35_1,5016,23,1
58_0,5000,0,1
58_0,5002,1,0
58_0,5515,2,0
58_0,5006,3,0
58_0,5008,4,0
58_0,5010,5,0
58_0,5012,6,0
58_0,5014,7,0
58_0,5016,8,1
58_0,5018,9,0
58_0,5020,10,0
58_0,5022,11,0
58_0,5024,12,0
58_0,5025,13,0
58_0,5026,14,0
58_0,5028,15,0
58_0,3260,16,0
58_0,3262,17,0
58_0,3264,18,0
58_0,3266,19,0
58_0,3600,20,0
58_0,3602,21,0
58_0,3604,22,0
58_0,3606,23,0
58_0,3608,24,1
58_0,3516,25,0
58_0,3518,26,0
58_0,3520,27,0
58_0,3522,28,0
58_0,3524,29,0
58_0,3526,30,0
58_0,3528,31,0
58_0,3530,32,0
58_0,3532,33,0
58_0,3534,34,1
32x_0,6000,0,1
32x_0,5502,1,0
32x_0,5506,2,0
32x_0,5508,3,0
32x_0,5510,4,0
32x_0,5513,5,0
32x_0,5514,6,0
32x_0,5516,7,1
32x_0,6417,8,0
32x_0,6418,9,0
32x_0,6419,10,0
32x_0,6125,11,0
32x_0,6126,12,0
32x_0,6127,13,0
32x_0,6128,14,0
32x_0,6129,15,0
32x_0,6131,16,0
32x_0,6132,17,0
32x_0,6133,18,0
32x_0,6134,19,0
32x_0,6158,20,1
32x_0,6160,21,0
32x_0,6161,22,0
32x_0,6162,23,0
32x_0,6163,24,1
58_1,3760,0,1
58_1,3762,1,0
58_1,3764,2,0
58_1,3766,3,0
58_1,3768,4,0
58_1,3770,5,0
58_1,3772,6,0
58_1,3774,7,0
58_1,3776,8,0
58_1,3778,9,0
58_1,3780,10,0
58_1,3540,11,1
58_1,3542,12,0
58_1,3544,13,0
58_1,3546,14,0
58_1,3548,15,0
58_1,3550,16,0
58_1,3254,17,0
58_1,3256,18,0
58_1,3258,19,0
58_1,5486,20,0
58_1,5488,21,0
58_1,5490,22,0
58_1,5492,23,0
58_1,5494,24,0
58_1,5496,25,0
58_1,5498,26,0
58_1,5500,27,1
58_1,5502,28,0
58_1,5506,29,0
58_1,5508,30,0
58_1,5510,31,0
58_1,5513,32,0
58_1,5514,33,0
58_1,5516,34,1
112_1,8627,0,1
112_1,8625,1,0
112_1,8624,2,0
112_1,8633,3,0
112_1,8622,4,0
112_1,8621,5,0
112_1,8615,6,1
112_1,8614,7,0
112_1,8613,8,0
112_1,8612,9,0
112_1,8611,10,0
112_1,8689,11,0
112_1,8588,12,0
112_1,8587,13,0
112_1,8586,14,0
112_1,8585,15,0
112_1,8584,16,0
112_1,8582,17,0
112_1,8580,18,1
719_0,7919,0,1
719_0,6218,1,0
719_0,6219,2,0
719_0,6220,3,0
719_0,6221,4,0
719_0,6222,5,0
719_0,6223,6,0
719_0,6224,7,0
719_0,6027,8,0
719_0,6028,9,0
719_0,6080,10,0
719_0,6081,11,0
719_0,6234,12,0
719_0,6235,13,0
719_0,6236,14,0
719_0,6237,15,0
719_0,6238,16,0
719_0,6239,17,0
719_0,6240,18,0
719_0,6241,19,0
719_0,6242,20,0
719_0,6243,21,0
719_0,6244,22,0
719_0,6245,23,0
719_0,6246,24,0
719_0,7236,25,1
210_1,2930,0,1
210_1,2932,1,0
210_1,2934,2,0
210_1,2936,3,0
210_1,2938,4,0
210_1,2940,5,0
210_1,2942,6,0
210_1,2944,7,0
210_1,2955,8,1
210_1,2956,9,0
210_1,2958,10,0
210_1,2866,11,0
210_1,2871,12,0
210_1,2873,13,0
210_1,2022,14,1
210_1,2026,15,0
210_1,2028,16,0
210_1,2030,17,0
210_1,2003,18,1
440_0,2032,0,1
440_0,2786,1,0
440_0,2788,2,0
440_0,2789,3,0
440_0,2777,4,0
440_0,2771,5,0
440_0,2702,6,0
440_0,2142,7,0
440_0,2144,8,0
440_0,2146,9,0
440_0,2148,10,0
440_0,2150,11,0
440_0,2152,12,0
440_0,2154,13,0
440_0,2156,14,0
440_0,2158,15,0
440_0,2160,16,0
440_0,2162,17,0
440_0,2199,18,1
402_0,3921,0,1
402_0,3911,1,0
402_0,3899,2,1
402_0,3959,3,1
402_0,3913,4,0
402_0,3917,5,0
402_0,3915,6,1
402_0,3907,7,0
402_0,3919,8,0
402_0,3905,9,0
402_0,3901,10,1
210_0,2001,0,1
210_0,2011,1,0
210_0,2006,2,0
210_0,2008,3,0
210_0,2012,4,0
210_0,2014,5,1
210_0,2801,6,0
210_0,2814,7,0
210_0,2816,8,0
210_0,2900,9,0
210_0,2902,10,0
210_0,2901,11,1
210_0,2914,12,0
210_0,2916,13,0
210_0,2918,14,0
210_0,2920,15,0
210_0,2922,16,0
210_0,2924,17,0
210_0,2926,18,0
210_0,2928,19,0
210_0,2929,20,1
734_1,6718,0,1
734_1,6719,1,0
734_1,6720,2,0
734_1,6721,3,0
734_1,6722,4,0
734_1,6723,5,0
734_1,6724,6,0
734_1,6725,7,0
734_1,6726,8,0
734_1,6727,9,0
734_1,6728,10,0
734_1,6729,11,0
734_1,6730,12,0
734_1,6732,13,0
734_1,7755,14,0
734_1,7754,15,0
734_1,7753,16,0
734_1,7752,17,0
734_1,7751,18,0
734_1,7750,19,0
734_1,7749,20,0
734_1,7748,21,0
734_1,6746,22,0
734_1,6917,23,0
734_1,6918,24,0
734_1,7016,25,0
734_1,7015,26,0
734_1,7014,27,0
734_1,7013,28,0
734_1,6008,29,1
711_0,6008,0,1
711_0,6030,1,0
711_0,6031,2,0
711_0,6086,3,0
711_0,6032,4,0
711_0,6033,5,0
711_0,6034,6,0
711_0,6035,7,0
711_0,6036,8,0
711_0,6037,9,0
711_0,6038,10,0
711_0,6039,11,0
711_0,6040,12,0
711_0,6041,13,0
711_0,6042,14,0
711_0,6043,15,0
711_0,6044,16,0
711_0,6045,17,0
711_0,6046,18,0
711_0,6047,19,0
711_0,6048,20,0
711_0,6049,21,0
711_0,6050,22,0
711_0,6052,23,1
674_0,4333,0,1
674_0,4323,1,0
674_0,5140,2,0
674_0,5139,3,0
674_0,4135,4,0
674_0,4134,5,0
674_0,4130,6,0
674_0,5136,7,0
674_0,5138,8,0
674_0,5449,9,0
674_0,5450,10,0
674_0,5451,11,0
674_0,5452,12,0
674_0,5453,13,0
674_0,5454,14,0
674_0,5455,15,0
674_0,5456,16,0
674_0,5457,17,0
674_0,5416,18,0
674_0,5417,19,0
674_0,5418,20,0
674_0,5419,21,1
674_0,5420,22,0
674_0,5421,23,0
674_0,5422,24,0
674_0,5423,25,0
674_0,5424,26,0
674_0,5425,27,0
674_0,5426,28,0
674_0,5427,29,0
674_0,5428,30,0
674_0,5429,31,0
674_0,5430,32,0
674_0,5431,33,0
674_0,5432,34,0
674_0,5433,35,0
674_0,3258,36,1
734_0,6008,0,1
734_0,6014,1,0
734_0,6015,2,0
734_0,6016,3,0
734_0,7918,4,0
734_0,7746,5,0
734_0,6748,6,0
734_0,6749,7,0
734_0,6750,8,0
734_0,6751,9,0
734_0,6752,10,0
734_0,6753,11,0
734_0,6754,12,0
734_0,6755,13,0
734_0,7732,14,0
734_0,7731,15,0
734_0,7730,16,0
734_0,7729,17,0
734_0,7728,18,0
734_0,7726,19,0
734_0,7725,20,0
734_0,7724,21,0
734_0,7723,22,0
734_0,7722,23,0
734_0,7721,24,0
734_0,7700,25,1
711_1,7052,0,1
711_1,7051,1,0
711_1,7050,2,0
711_1,7049,3,0
711_1,7048,4,0
711_1,7047,5,0
711_1,7046,6,0
711_1,7045,7,0
711_1,7044,8,0
711_1,7043,9,0
711_1,7042,10,1
711_1,7041,11,0
711_1,7040,12,0
711_1,7039,13,0
711_1,7038,14,0
711_1,7037,15,0
711_1,7036,16,0
711_1,7035,17,0
711_1,7034,18,0
711_1,7033,19,0
711_1,7032,20,0
711_1,7086,21,0
711_1,7031,22,0
711_1,7030,23,0
711_1,7028,24,0
711_1,7027,25,0
711_1,7224,26,1
711_1,7223,27,0
711_1,7222,28,0
711_1,7221,29,0
711_1,7220,30,0
711_1,7219,31,0
711_1,7218,32,0
711_1,7217,33,0
711_1,7216,34,0
711_1,7215,35,0
711_1,6008,36,1
711_1,6010,37,1
674_1,3260,0,1
674_1,4433,1,0
674_1,4432,2,0
674_1,4431,3,0
674_1,4430,4,0
674_1,4429,5,0
674_1,4428,6,0
674_1,4427,7,0
674_1,4426,8,0
674_1,4425,9,0
674_1,4424,10,0
674_1,4423,11,0
674_1,4422,12,0
674_1,4421,13,0
674_1,4420,14,0
674_1,4419,15,1
674_1,4418,16,0
674_1,4417,17,0
674_1,4416,18,0
674_1,4457,19,0
674_1,4456,20,0
674_1,4455,21,0
674_1,4454,22,0
674_1,4453,23,0
674_1,4452,24,0
674_1,4451,25,0
674_1,4450,26,0
674_1,4449,27,0
674_1,4138,28,0
674_1,4137,29,0
674_1,5135,30,0
674_1,4136,31,0
674_1,4139,32,0
674_1,5323,33,0
674_1,5324,34,0
674_1,4333,35,1
440_1,2124,0,1
440_1,2125,1,0
440_1,2126,2,0
440_1,2128,3,0
440_1,2778,4,0
440_1,2780,5,0
440_1,2783,6,0
440_1,2032,7,1
N88_0,5000,0,1
N88_0,5002,1,0
N88_0,5515,2,0
N88_0,5006,3,0
N88_0,5008,4,0
N88_0,5010,5,0
N88_0,5012,6,0
N88_0,5014,7,0
N88_0,5016,8,0
N88_0,5018,9,0
N88_0,5020,10,0
N88_0,5022,11,0
N88_0,5024,12,0
N88_0,5025,13,0
N88_0,5026,14,0
N88_0,5028,15,0
N88_0,3260,16,0
N88_0,3263,17,0
N88_0,9099,18,0
N88_0,9002,19,0
N88_0,9003,20,0
N88_0,9004,21,0
N88_0,9005,22,0
N88_0,9007,23,0
N88_0,9008,24,0
N88_0,9009,25,0
N88_0,9110,26,0
N88_0,9111,27,0
N88_0,9112,28,0
N88_0,9113,29,0
N88_0,9114,30,0
N88_0,8115,31,1
N88_0,8113,32,0
N88_0,8159,33,0
N88_0,8158,34,0
N88_0,8157,35,0
N88_0,8155,36,0
N88_0,8154,37,0
N88_0,8153,38,0
N88_0,9731,39,0
N88_0,9732,40,0
N88_0,9733,41,0
N88_0,9735,42,0
N88_0,9736,43,0
N88_0,9837,44,0
N88_0,9838,45,0
N88_0,9839,46,0
N88_0,9840,47,0
N88_0,9841,48,0
N88_0,9842,49,0
N88_0,9843,50,0
N88_0,9844,51,0
N88_0,9845,52,0
N88_0,9846,53,0
N88_0,9847,54,0
N88_0,9848,55,0
N88_0,9849,56,0
N88_0,8862,57,0
N88_0,9851,58,0
N88_0,9852,59,0
N88_0,9853,60,0
N88_0,9854,61,0
N88_0,9855,62,0
N88_0,9856,63,0
N88_0,9857,64,0
N88_0,9858,65,1
402_1,3901,0,1
402_1,3905,1,0
402_1,3913,2,0
402_1,3917,3,0
402_1,3915,4,1
402_1,3907,5,0
402_1,3919,6,0
402_1,3909,7,0
402_1,3911,8,0
402_1,3959,9,1
402_1,3899,10,1
402_1,3921,11,1
828_1,8377,0,1
828_1,8376,1,0
828_1,8375,2,0
828_1,8374,3,0
828_1,8373,4,0
828_1,8372,5,0
828_1,8371,6,0
828_1,8370,7,0
828_1,8369,8,0
828_1,9321,9,0
828_1,9322,10,0
828_1,9323,11,0
828_1,9324,12,0
828_1,9325,13,0
828_1,9326,14,0
828_1,9327,15,0
828_1,9328,16,0
828_1,9329,17,0
