from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
PORI2,2002,2,0,KPL__0__6424__RAIL__Rail_SaSu+Hol,236__0__701__TZM__302__302
2001,PORI1,2,0,226__0__103__TZM__309__2__309__2,KPL__1__7203__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,226__0__103__TZM__309__3__309__3,KPL__1__7203__RAIL__Rail_MTuWThF-XHol
8580,UPPE,2,240,110__1__114__TZM__513__2__513__2,HVL__1__2615__RAIL__Rail_MTuWThF-XHol
8580,UPPE,2,240,111__0__117__TZM__502__2__502__2,HVL__1__2629__RAIL__Rail_MTuWThF-XHol
PORI2,2003,2,0,KPL__0__6422__RAIL__Rail_SaSu+Hol,220__1__702__TZM__304__304
2003,PORI1,2,0,220__1__180__TZM__303__2__303__2,KPL__1__6329__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__187__TZM__307__2__307__2,KPL__1__6329__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__187__TZM__307__3__307__3,KPL__1__6329__RAIL__Rail_MTuWThF-XHol
WATE2,9140,2,0,HVL__0__2630__RAIL__Rail_MTuWThF-XHol,170__0__131__TZM__611__611
9525,TREN1,2,0,114__0__127__TZM__509__1__509__1,HVL__1__3635__RAIL__Rail_MTuWThF-XHol
UPPE,8579,2,240,HVL__0__3820__RAIL__Rail_SaSu+Hol,110__0__405__TZM__506__1__506__1
7026,7224,2,240,12__1__416__NBM__24__2__24__2,2__0__455__NBM__2__2__2__2
PORI2,2003,2,0,KPL__0__6308__RAIL__Rail_MTuWThF-XHol,220__1__148__TZM__319__319
UPPE,8579,2,240,HVL__0__3640__RAIL__Rail_MTuWThF-XHol,110__0__191__TZM__421__421
3000,3000,2,120,1__0__107__TZM__117__1__117__1,60__0__105__MNM__3301__3301
3000,3000,2,120,1__0__107__TZM__117__1__117__1,60__0__105__MNM__3301__1__3301__1
3000,3000,2,120,1__0__805__TZM__112__112,19__0__749__TZM__208__208
3081,3081,2,120,60e__1__106__MNM__3201__3201,1__1__132__TZM__117__1__117__1
WATE2,9165,2,0,HVL__0__2626__RAIL__Rail_MTuWThF-XHol,150__0__113__TZM__428__428
3000,3000,2,120,1__0__471__TZM__213__1__213__1,60__0__439__MNM__2071__2071
PORI2,2003,2,0,KPL__0__6470__RAIL__Rail_SaSu+Hol,220__1__458__TZM__312__1__312__1
4915,4915,2,0,22__1__406__NBM__25__1__25__1,21__1__406__NBM__20__2__20__2
FEAT,1810,2,0,WRL__0__1614__RAIL__Rail_SaSu+Hol-Xmas_(WRL),200__1__702__TZM__1002__1002
6733,6730,2,120,7__0__135__TZM__132__132,27__1__114__TZM__138__138
3081,3081,2,120,19__0__717__TZM__217__217,1__1__738__TZM__218__218
3081,3081,2,120,19__0__197__TZM__145__145,1__1__252__TZM__102__2__102__2
PARA2,1000,2,0,KPL__0__6438__RAIL__Rail_SaSu+Hol,260__0__715__UZM__110__5__110__5
2001,PORI1,2,0,220__0__721__TZM__304__304,KPL__1__6435__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,220__1__720__TZM__306__306,KPL__1__6435__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,220__1__428__TZM__310__1__310__1,KPL__1__6435__RAIL__Rail_SaSu+Hol
2001,PORI1,2,0,220__0__429__TZM__311__311,KPL__1__6435__RAIL__Rail_SaSu+Hol
WATE2,9165,2,0,HVL__0__3840__RAIL__Rail_SaSu+Hol,150__0__711__TZM__406__406
8165,WATE1,2,0,130__1__442__TZM__417__417,HVL__1__3835__RAIL__Rail_SaSu+Hol
8165,WATE1,2,0,130__1__722__TZM__405__405,HVL__1__3835__RAIL__Rail_SaSu+Hol
5915,5915,2,0,22__0__417__NBM__33__3__33__3,21__0__417__NBM__7__2__7__2
3081,3081,2,120,19__0__443__TZM__217__1__217__1,1__1__518__TZM__117__117
7036,7036,2,120,28__1__108__NBM__1001__4__1001__4,2__0__141__NBM__29__4__29__4
PARA2,1000,2,0,KPL__0__6330__RAIL__Rail_MTuWThF-XHol,250__0__137__UZM__20__4__20__4
3000,3000,2,120,1__0__743__TZM__101__1__101__1,19__0__723__TZM__217__217
1001,PARA1,2,0,262__1__124__UZM__16__4__16__4,KPL__1__6309__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__133__TZM__321__321,KPL__1__6229__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,220__0__133__TZM__321__1__321__1,KPL__1__6229__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__126__TZM__319__319,KPL__1__6229__RAIL__Rail_MTuWThF-XHol
8251,TAIT1,2,0,120__1__104__TZM__403__2__403__2,HVL__1__2605__RAIL__Rail_MTuWThF-XHol
WATE2,9140,2,0,HVL__0__4626__RAIL__Rail_MTuWThF-XHol,160__0__163__TZM__417__1__417__1
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol,220__1__194__TZM__310__2__310__2
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol,220__1__194__TZM__310__3__310__3
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol,220__1__194__TZM__310__4__310__4
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol,220__1__194__TZM__310__5__310__5
PORI2,2003,2,0,KPL__0__6350__RAIL__Rail_MTuWThF-XHol,220__1__194__TZM__310__6__310__6
WATE2,9140,2,0,HVL__0__3842__RAIL__Rail_SaSu+Hol,170__0__715__TZM__602__602
PETO2,9001,2,0,HVL__0__3818__RAIL__Rail_SaSu+Hol,150__0__403__TZM__404__1__404__1
PORI2,2001,2,0,KPL__0__6224__RAIL__Rail_MTuWThF-XHol,210__0__109__TZM__321__321
PORI2,2001,2,0,KPL__0__6224__RAIL__Rail_MTuWThF-XHol,210__0__109__TZM__321__1__321__1
6224,6224,2,240,2__1__412__NBM__19__2__19__2,12__0__457__NBM__18__2__18__2
7700,7720,2,30,7__1__432__TZM__221__221,29__1__410__TZM__114__1__114__1
6720,7720,2,120,7__0__431__TZM__109__2__109__2,29__1__410__TZM__114__1__114__1
PORI2,2003,2,0,KPL__0__6358__RAIL__Rail_MTuWThF-XHol,220__1__202__TZM__325__325
8251,TAIT1,2,0,120__1__208__TZM__407__2__407__2,HVL__1__3649__RAIL__Rail_MTuWThF-XHol
2002,PORI1,2,0,230__1__714__TZM__308__308,KPL__1__6443__RAIL__Rail_SaSu+Hol
2002,PORI1,2,0,230__1__418__TZM__308__1__308__1,KPL__1__6443__RAIL__Rail_SaSu+Hol
PORI2,2001,2,0,KPL__0__6238__RAIL__Rail_MTuWThF-XHol,226__0__121__TZM__304__2__304__2
PORI2,2001,2,0,KPL__0__6238__RAIL__Rail_MTuWThF-XHol,226__0__121__TZM__304__3__304__3
2001,PORI1,2,0,220__0__119__TZM__302__2__302__2,KPL__1__7211__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__112__TZM__316__316,KPL__1__7211__RAIL__Rail_MTuWThF-XHol
2003,PORI1,2,0,220__1__112__TZM__316__1__316__1,KPL__1__7211__RAIL__Rail_MTuWThF-XHol
8165,WATE1,2,0,130__1__148__TZM__405__2__405__2,HVL__1__3603__RAIL__Rail_MTuWThF-XHol
UPPE,8579,2,240,HVL__0__3610__RAIL__Rail_MTuWThF-XHol,110__0__151__TZM__508__1__508__1
WATE2,9140,2,0,HVL__0__3854__RAIL__Rail_SaSu+Hol,170__0__447__TZM__603__1__603__1
WATE2,9140,2,0,HVL__0__3830__RAIL__Rail_SaSu+Hol,170__0__423__TZM__604__1__604__1
2002,PORI1,2,0,230__1__720__TZM__307__307,KPL__1__6455__RAIL__Rail_SaSu+Hol
2002,PORI1,2,0,230__1__424__TZM__304__1__304__1,KPL__1__6455__RAIL__Rail_SaSu+Hol
7720,6720,2,0,29__0__107__TZM__141__141,7__0__143__TZM__132__132
TAIT2,9251,2,0,HVL__0__3848__RAIL__Rail_SaSu+Hol,120__0__729__TZM__407__407
PARE,2600,2,240,KPL__0__6338__RAIL__Rail_MTuWThF-XHol,236__0__133__TZM__322__322
PARE,2600,2,240,KPL__0__6338__RAIL__Rail_MTuWThF-XHol,236__0__133__TZM__322__2__322__2
PARE,2600,2,240,KPL__0__6338__RAIL__Rail_MTuWThF-XHol,236__0__133__TZM__322__3__322__3
PARE,2600,2,240,KPL__0__6338__RAIL__Rail_MTuWThF-XHol,236__0__133__TZM__322__4__322__4
WATE2,9140,2,0,HVL__0__3868__RAIL__Rail_SaSu+Hol,170__0__731__TZM__602__602
6224,6224,2,240,2__1__336__NBM__18__3__18__3,12__0__165__NBM__36__3__36__3
PARA2,1000,2,0,KPL__0__6456__RAIL__Rail_SaSu+Hol,250__0__723__UZM__111__5__111__5
2001,PORI1,2,0,226__0__449__TZM__303__1__303__1,KPL__1__6455__RAIL__Rail_SaSu+Hol
PORI2,2001,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol,210__0__115__TZM__309__2__309__2
PORI2,2001,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol,210__0__115__TZM__309__3__309__3
2001,PORI1,2,0,226__0__107__TZM__309__2__309__2,KPL__1__8203__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,226__0__107__TZM__309__3__309__3,KPL__1__8203__RAIL__Rail_MTuWThF-XHol
UPPE,8579,2,240,HVL__0__3826__RAIL__Rail_SaSu+Hol,112__0__407__TZM__502__1__502__1
9001,PETO1,2,0,150__1__712__TZM__401__401,HVL__1__3839__RAIL__Rail_SaSu+Hol
9001,PETO1,2,0,150__1__422__TZM__410__410,HVL__1__3839__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,226__0__119__TZM__315__315,KPL__1__6231__RAIL__Rail_MTuWThF-XHol
3000,3000,2,120,1__0__489__TZM__117__117,19__0__443__TZM__217__1__217__1
PORI2,2001,2,0,KPL__0__6440__RAIL__Rail_SaSu+Hol,226__0__429__TZM__302__1__302__1
PETO2,9001,2,0,HVL__0__3818__RAIL__Rail_SaSu+Hol,150__0__701__TZM__403__403
WATE2,9140,2,0,HVL__0__3652__RAIL__Rail_MTuWThF-XHol,160__0__175__TZM__605__1__605__1
PORI2,2002,2,0,KPL__0__6460__RAIL__Rail_SaSu+Hol,230__0__425__TZM__304__1__304__1
WATE2,9140,2,0,HVL__0__3828__RAIL__Rail_SaSu+Hol,160__0__417__TZM__603__1__603__1
PORI2,2001,2,0,KPL__0__6444__RAIL__Rail_SaSu+Hol,210__0__415__TZM__305__1__305__1
8251,TAIT1,2,0,120__1__108__TZM__412__1__412__1,HVL__1__2609__RAIL__Rail_MTuWThF-XHol
PORI2,2001,2,0,KPL__0__6452__RAIL__Rail_SaSu+Hol,226__0__441__TZM__311__311
UPPE,8579,2,240,HVL__0__3620__RAIL__Rail_MTuWThF-XHol,112__0__123__TZM__514__514
WATE2,9140,2,0,HVL__0__4628__RAIL__Rail_MTuWThF-XHol,160__0__165__TZM__402__2__402__2
3081,3081,2,120,19__0__141__TZM__233__233,1__1__150__TZM__215__2__215__2
9001,PETO1,2,0,154__0__119__TZM__601__2__601__2,HVL__1__3603__RAIL__Rail_MTuWThF-XHol
UPPE,8579,2,240,HVL__0__2632__RAIL__Rail_MTuWThF-XHol,110__0__127__TZM__503__2__503__2
2002,PORI1,2,0,230__1__708__TZM__307__307,KPL__1__6431__RAIL__Rail_SaSu+Hol
2002,PORI1,2,0,230__1__412__TZM__303__1__303__1,KPL__1__6431__RAIL__Rail_SaSu+Hol
6055,6017,2,240,1__1__242__TZM__152__1__152__1,23__0__135__TZM__127__127
8140,WATE1,2,0,170__0__409__TZM__605__605,HVL__1__3817__RAIL__Rail_SaSu+Hol
7026,7224,2,240,12__1__116__NBM__48__48,2__0__175__NBM__56__2__56__2
5915,5915,2,0,22__0__407__NBM__203__4__203__4,21__0__407__NBM__20__2__20__2
PORI2,2001,2,0,KPL__0__6432__RAIL__Rail_SaSu+Hol,210__0__707__TZM__301__301
PARA2,1001,2,240,KPL__0__6454__RAIL__Rail_SaSu+Hol,261__0__721__UZM__113__5__113__5
PORI2,2003,2,0,KPL__0__6428__RAIL__Rail_SaSu+Hol,220__1__416__TZM__305__1__305__1
7700,7720,2,30,7__1__152__TZM__139__139,29__1__144__TZM__128__128
6720,7720,2,120,7__0__147__TZM__102__2__102__2,29__1__144__TZM__128__128
8165,WATE1,2,0,150__1__118__TZM__406__2__406__2,HVL__1__2625__RAIL__Rail_MTuWThF-XHol
PORI2,2003,2,0,KPL__0__6446__RAIL__Rail_SaSu+Hol,220__1__434__TZM__304__1__304__1
6055,6017,2,240,1__1__766__TZM__110__110,23__0__717__TZM__106__106
2003,PORI1,2,0,220__1__412__TZM__309__1__309__1,KPL__1__6419__RAIL__Rail_SaSu+Hol
2001,PORI1,2,0,220__0__705__TZM__305__305,KPL__1__6419__RAIL__Rail_SaSu+Hol
2001,PORI1,2,0,220__0__413__TZM__305__1__305__1,KPL__1__6419__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,220__1__704__TZM__306__306,KPL__1__6419__RAIL__Rail_SaSu+Hol
PARA2,1001,2,240,KPL__0__6332__RAIL__Rail_MTuWThF-XHol,262__0__135__UZM__12__4__12__4
PARA2,1000,2,0,KPL__0__6222__RAIL__Rail_MTuWThF-XHol,260__0__113__UZM__23__4__23__4
3081,3081,2,120,60__1__116__MNM__3101__3101,1__1__172__TZM__149__149
3000,3000,2,120,1__0__411__TZM__206__1__206__1,60__0__409__MNM__2101__2101
7720,7700,2,60,29__0__721__TZM__209__209,7__1__746__TZM__111__1__111__1
PORI2,2001,2,0,KPL__0__8216__RAIL__Rail_MTuWThF-XHol,210__0__133__TZM__301__2__301__2
PORI2,2001,2,0,KPL__0__8216__RAIL__Rail_MTuWThF-XHol,210__0__133__TZM__301__3__301__3
PORI2,2001,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol,210__0__133__TZM__301__2__301__2
PORI2,2001,2,0,KPL__0__6336__RAIL__Rail_MTuWThF-XHol,210__0__133__TZM__301__3__301__3
PORI2,2001,2,0,KPL__0__6334__RAIL__Rail_MTuWThF-XHol,210__0__133__TZM__301__2__301__2
PORI2,2001,2,0,KPL__0__6334__RAIL__Rail_MTuWThF-XHol,210__0__133__TZM__301__3__301__3
2600,PARE,2,240,236__1__106__TZM__310__2__310__2,KPL__1__7205__RAIL__Rail_MTuWThF-XHol
2600,PARE,2,240,236__1__106__TZM__310__3__310__3,KPL__1__7205__RAIL__Rail_MTuWThF-XHol
2600,PARE,2,240,236__1__106__TZM__310__4__310__4,KPL__1__7205__RAIL__Rail_MTuWThF-XHol
2600,PARE,2,240,236__1__106__TZM__310__5__310__5,KPL__1__7205__RAIL__Rail_MTuWThF-XHol
2600,PARE,2,240,236__1__106__TZM__310__6__310__6,KPL__1__7205__RAIL__Rail_MTuWThF-XHol
8140,WATE1,2,0,160__1__438__TZM__604__1__604__1,HVL__1__3847__RAIL__Rail_SaSu+Hol
6733,6730,2,120,7__0__151__TZM__106__3__106__3,27__1__118__TZM__233__233
8580,UPPE,2,240,110__1__108__TZM__508__1__508__1,HVL__1__2611__RAIL__Rail_MTuWThF-XHol
TAIT2,9251,2,0,HVL__0__3618__RAIL__Rail_MTuWThF-XHol,120__0__169__TZM__403__2__403__2
5915,5915,2,0,21__0__217__NBM__11__3__11__3,22__0__219__NBM__14__3__14__3
WATE2,9165,2,0,HVL__0__3830__RAIL__Rail_SaSu+Hol,150__0__411__TZM__415__1__415__1
UPPE,8579,2,240,HVL__0__3848__RAIL__Rail_SaSu+Hol,111__0__441__TZM__507__507
8251,TAIT1,2,0,120__1__464__TZM__416__416,HVL__1__3847__RAIL__Rail_SaSu+Hol
3081,3081,2,120,19__0__181__TZM__206__2__206__2,1__1__110__TZM__208__2__208__2
1501,WAIK,2,240,280__0__109__UZM__15__5__15__5,KPL__1__6215__RAIL__Rail_MTuWThF-XHol
1501,WAIK,2,240,280__0__109__UZM__15__6__15__6,KPL__1__6215__RAIL__Rail_MTuWThF-XHol
7730,7730,2,120,27__0__407__TZM__208__1__208__1,7__1__426__TZM__108__1__108__1
1501,WAIK,2,240,280__0__409__UZM__708__708,KPL__1__6431__RAIL__Rail_SaSu+Hol
1501,WAIK,2,240,280__0__709__UZM__103__3__103__3,KPL__1__6431__RAIL__Rail_SaSu+Hol
WATE2,9165,2,0,HVL__0__3842__RAIL__Rail_SaSu+Hol,130__0__725__TZM__408__408
8580,UPPE,2,240,112__1__136__TZM__510__1__510__1,HVL__1__3645__RAIL__Rail_MTuWThF-XHol
WATE2,9165,2,0,HVL__0__3816__RAIL__Rail_Sa,130__0__403__TZM__406__1__406__1
7700,7720,2,30,7__1__214__TZM__147__147,29__1__132__TZM__206__2__206__2
6720,7720,2,120,7__0__211__TZM__130__130,29__1__132__TZM__206__2__206__2
9001,PETO1,2,0,150__1__428__TZM__412__412,HVL__1__3845__RAIL__Rail_SaSu+Hol
8251,TAIT1,2,0,120__1__122__TZM__418__1__418__1,HVL__1__2621__RAIL__Rail_MTuWThF-XHol
8580,UPPE,2,240,110__1__716__TZM__504__504,HVL__1__3829__RAIL__Rail_SaSu+Hol
8580,UPPE,2,240,110__1__428__TZM__509__509,HVL__1__3829__RAIL__Rail_SaSu+Hol
4915,4915,2,0,22__1__714__NBM__21__21,21__1__714__NBM__1__1__1__1
TAIT2,9251,2,0,HVL__0__3864__RAIL__Rail_SaSu+Hol,120__0__481__TZM__417__417
PORI2,2003,2,0,KPL__0__6244__RAIL__Rail_MTuWThF-XHol,220__1__138__TZM__314__314
1001,PARA1,2,0,260__1__108__UZM__35__5__35__5,KPL__1__6217__RAIL__Rail_MTuWThF-XHol
1001,PARA1,2,0,260__1__108__UZM__35__6__35__6,KPL__1__6217__RAIL__Rail_MTuWThF-XHol
TREN2,9525,2,0,HVL__0__3838__RAIL__Rail_SaSu+Hol,114__1__412__TZM__502__1__502__1
PORI2,2003,2,0,KPL__0__6424__RAIL__Rail_SaSu+Hol,220__1__704__TZM__306__306
PORI2,2002,2,0,KPL__0__6470__RAIL__Rail_SaSu+Hol,230__0__433__TZM__307__1__307__1
6720,7720,2,120,7__0__223__TZM__124__124,29__1__138__TZM__106__3__106__3
7700,7720,2,30,7__1__224__TZM__221__1__221__1,29__1__138__TZM__106__3__106__3
UPPE,8579,2,240,HVL__0__3660__RAIL__Rail_MTuWThF-XHol,110__0__209__TZM__526__526
WAIK,1501,2,240,KPL__0__6226__RAIL__Rail_MTuWThF-XHol,290__0__119__UZM__52__1__52__1
UPPE,8579,2,240,HVL__0__3836__RAIL__Rail_SaSu+Hol,111__0__429__TZM__504__1__504__1
PORI2,2001,2,0,KPL__0__6440__RAIL__Rail_SaSu+Hol,220__0__721__TZM__304__304
3000,3000,2,120,1__0__747__TZM__211__211,19__0__725__TZM__217__217
WATE2,9140,2,0,HVL__0__2614__RAIL__Rail_MTuWThF-XHol,160__0__105__TZM__608__608
8165,WATE1,2,0,130__1__118__TZM__416__1__416__1,HVL__1__2621__RAIL__Rail_MTuWThF-XHol
7720,7700,2,60,17__1__112__TZM__120__120,7__1__128__TZM__131__131
8580,UPPE,2,240,110__1__726__TZM__504__504,HVL__1__3839__RAIL__Rail_SaSu+Hol
8580,UPPE,2,240,110__1__448__TZM__501__1__501__1,HVL__1__3839__RAIL__Rail_SaSu+Hol
2002,PORI2,2,0,60__0__127__MNM__3122__3122,KPL__0__6308__RAIL__Rail_MTuWThF-XHol
PORI1,2002,2,0,KPL__1__6435__RAIL__Rail_SaSu+Hol,60__1__428__MNM__2031__2031
UPPE,8579,2,240,HVL__0__3822__RAIL__Rail_SaSu+Hol,110__0__407__TZM__508__508
6224,6224,2,240,2__1__196__NBM__44__3__44__3,12__0__127__NBM__28__3__28__3
6224,6224,2,240,2__1__198__NBM__46__2__46__2,12__0__127__NBM__28__3__28__3
WAIK,1501,2,240,KPL__0__6440__RAIL__Rail_SaSu+Hol,290__0__719__UZM__154__1__154__1
WATE2,9140,2,0,HVL__0__3850__RAIL__Rail_SaSu+Hol,170__0__443__TZM__604__1__604__1
7730,7730,2,120,27__0__421__TZM__220__220,7__1__502__TZM__217__1__217__1
2002,PORI1,2,0,230__1__402__TZM__301__1__301__1,KPL__1__6411__RAIL__Rail_SaSu+Hol
2003,PORI1,2,0,226__0__421__TZM__304__1__304__1,KPL__1__6429__RAIL__Rail_SaSu+Hol
5915,5915,2,0,22__0__449__NBM__13__2__13__2,21__0__449__NBM__10__2__10__2
TAIT2,9251,2,0,HVL__0__3838__RAIL__Rail_SaSu+Hol,120__0__441__TZM__416__416
3081,3081,2,120,19__0__161__TZM__101__3__101__3,1__1__210__TZM__103__2__103__2
SILV,8416,2,240,HVL__0__3820__RAIL__Rail_SaSu+Hol,115__0__405__TZM__507__507
WAIK,1501,2,240,KPL__0__6452__RAIL__Rail_SaSu+Hol,280__0__421__UZM__719__719
PARA2,1000,2,0,KPL__0__6340__RAIL__Rail_MTuWThF-XHol,260__0__145__UZM__10__4__10__4
UPPE,8579,2,240,HVL__0__3644__RAIL__Rail_MTuWThF-XHol,110__0__195__TZM__522__522
UPPE,8579,2,240,HVL__0__3644__RAIL__Rail_MTuWThF-XHol,110__0__195__TZM__522__1__522__1
WAIK,1501,2,240,KPL__0__6328__RAIL__Rail_MTuWThF-XHol,280__0__139__UZM__6__4__6__4
PETO2,9001,2,0,MEL__0__5628__RAIL__Rail_MTuWThF-XHol,150__0__139__TZM__601__2__601__2
PETO2,9001,2,0,HVL__0__4614__RAIL__Rail_MTuWThF-XHol,150__0__139__TZM__601__2__601__2
WATE2,9140,2,0,HVL__0__3626__RAIL__Rail_MTuWThF-XHol,170__0__157__TZM__402__2__402__2
8580,UPPE,2,240,112__1__410__TZM__507__507,HVL__1__3835__RAIL__Rail_SaSu+Hol
3081,3081,2,120,19__0__423__TZM__214__1__214__1,1__1__456__TZM__215__1__215__1
7730,7730,2,120,27__0__721__TZM__106__106,7__1__746__TZM__111__1__111__1
3081,3081,2,120,60__1__438__MNM__2061__2061,1__1__478__TZM__117__117
3000,3000,2,120,1__0__427__TZM__113__1__113__1,60__0__417__MNM__2101__2101
8580,UPPE,2,240,110__1__404__TZM__503__1__503__1,HVL__1__3813__RAIL__Rail_Sa
8165,WATE1,2,0,150__1__148__TZM__601__2__601__2,HVL__1__4621__RAIL__Rail_MTuWThF-XHol
PARA2,1001,2,240,KPL__0__6314__RAIL__Rail_MTuWThF-XHol,262__0__121__UZM__18__4__18__4
7730,7730,2,120,27__0__109__TZM__233__233,7__1__158__TZM__115__2__115__2
7720,6720,2,0,29__0__709__TZM__104__104,7__0__721__TZM__206__206
7720,6720,2,0,29__0__417__TZM__112__1__112__1,7__0__463__TZM__110__1__110__1
8580,UPPE,2,240,111__0__145__TZM__528__528,HVL__1__3633__RAIL__Rail_MTuWThF-XHol
WATE2,9140,2,0,HVL__0__3824__RAIL__Rail_SaSu+Hol,170__0__417__TZM__603__1__603__1
PORI1,2002,2,0,KPL__1__6447__RAIL__Rail_SaSu+Hol,60__1__440__MNM__2102__2102
2002,PORI2,2,0,60__0__153__MNM__3112__3112,KPL__0__6334__RAIL__Rail_MTuWThF-XHol
TAIT2,9251,2,0,HVL__0__2638__RAIL__Rail_MTuWThF-XHol,120__0__141__TZM__435__435
WATE2,9165,2,0,HVL__0__2632__RAIL__Rail_MTuWThF-XHol,130__0__125__TZM__405__2__405__2
9525,TREN1,2,0,114__0__103__TZM__506__2__506__2,HVL__1__2613__RAIL__Rail_MTuWThF-XHol
7026,7224,2,240,12__1__408__NBM__201__4__201__4,2__0__431__NBM__2__2__2__2
PORI2,2001,2,0,KPL__0__6220__RAIL__Rail_MTuWThF-XHol,220__0__113__TZM__311__1__311__1
PORI2,2001,2,0,KPL__0__6220__RAIL__Rail_MTuWThF-XHol,220__0__113__TZM__311__2__311__2
4915,4915,2,0,21__1__410__NBM__20__2__20__2,22__1__410__NBM__203__4__203__4
4915,4915,2,0,21__1__422__NBM__17__2__17__2,22__1__422__NBM__22__1__22__1
UPPE,8579,2,240,HVL__0__3832__RAIL__Rail_SaSu+Hol,110__0__713__TZM__501__501
TAIT2,9297,2,0,HVL__0__4618__RAIL__Rail_MTuWThF-XHol,121__0__135__TZM__424__424
TAIT2,9297,2,0,HVL__0__3632__RAIL__Rail_MTuWThF-XHol,121__0__135__TZM__424__424
8140,WATE1,2,0,170__0__117__TZM__407__2__407__2,HVL__1__4613__RAIL__Rail_MTuWThF-XHol
8297,TAIT1,2,0,121__1__410__TZM__407__1__407__1,HVL__1__3833__RAIL__Rail_SaSu+Hol
PORI1,2002,2,0,KPL__1__6313__RAIL__Rail_MTuWThF-XHol,60__1__140__MNM__3112__3112
2001,PORI1,2,0,226__0__417__TZM__307__1__307__1,KPL__1__6423__RAIL__Rail_SaSu+Hol
2001,PORI1,2,0,226__0__109__TZM__304__2__304__2,KPL__1__6215__RAIL__Rail_MTuWThF-XHol
2001,PORI1,2,0,226__0__109__TZM__304__3__304__3,KPL__1__6215__RAIL__Rail_MTuWThF-XHol
6720,7720,2,120,7__0__749__TZM__107__107,29__1__724__TZM__203__203
7700,7720,2,30,7__1__750__TZM__112__112,29__1__724__TZM__203__203
1001,PARA1,2,0,260__1__414__UZM__704__704,KPL__1__6443__RAIL__Rail_SaSu+Hol
1001,PARA1,2,0,260__1__714__UZM__110__5__110__5,KPL__1__6443__RAIL__Rail_SaSu+Hol
WATE2,9140,2,0,HVL__0__2628__RAIL__Rail_MTuWThF-XHol,160__0__115__TZM__606__606
9001,PETO1,2,0,154__0__111__TZM__405__2__405__2,HVL__1__2621__RAIL__Rail_MTuWThF-XHol
4915,4915,2,0,22__1__710__NBM__19__19,21__1__710__NBM__33__33
WATE2,9165,2,0,HVL__0__2644__RAIL__Rail_MTuWThF-XHol,150__0__125__TZM__416__1__416__1
PORI2,2001,2,0,KPL__0__6242__RAIL__Rail_MTuWThF-XHol,210__0__117__TZM__306__2__306__2
PORI2,2001,2,0,KPL__0__6242__RAIL__Rail_MTuWThF-XHol,210__0__117__TZM__306__3__306__3
6733,6730,2,120,7__0__143__TZM__132__132,27__1__116__TZM__121__121
1001,PARA1,2,0,262__1__422__UZM__709__709,KPL__1__6461__RAIL__Rail_Sa
7720,7700,2,60,17__1__150__TZM__120__120,7__1__138__TZM__128__128
WATE2,9165,2,0,HVL__0__2640__RAIL__Rail_MTuWThF-XHol,130__0__135__TZM__407__2__407__2
UPPE,8579,2,240,HVL__0__3828__RAIL__Rail_SaSu+Hol,110__0__417__TZM__503__1__503__1
1501,WAIK,2,240,281__0__121__UZM__6__4__6__4,KPL__1__6323__RAIL__Rail_MTuWThF-XHol
PORI2,2001,2,0,KPL__0__6428__RAIL__Rail_SaSu+Hol,210__0__705__TZM__303__303
4915,4915,2,0,22__1__404__NBM__12__2__12__2,21__1__404__NBM__29__1__29__1
PORI2,2003,2,0,KPL__0__6464__RAIL__Rail_SaSu+Hol,220__1__744__TZM__308__308
6224,6224,2,240,2__1__140__NBM__60__60,12__0__117__NBM__48__48
6224,6224,2,240,2__1__142__NBM__1__3__1__3,12__0__117__NBM__48__48
WATE2,9165,2,0,HVL__0__3820__RAIL__Rail_SaSu+Hol,130__0__407__TZM__411__411
1001,PARA1,2,0,261__1__708__UZM__114__5__114__5,KPL__1__6431__RAIL__Rail_SaSu+Hol
1001,PARA1,2,0,261__1__408__UZM__718__718,KPL__1__6431__RAIL__Rail_SaSu+Hol
8297,TAIT1,2,0,121__1__400__TZM__401__1__401__1,HVL__1__3813__RAIL__Rail_Sa
9525,TREN1,2,0,114__0__421__TZM__507__507,HVL__1__3853__RAIL__Rail_SaSu+Hol
